68.39777241	-34.87407669	-71.35416367	-38.25623184	-1.145022463	-1.079581066	-0.8430637174	-3.726942688
-34.87407669	64.54937605	-1.378425223	-1.252469618	-38.63222994	-71.11020187	-3.294880236	-0.8401637121
-71.35416367	-1.378425223	63.51392592	-3.352058632	-33.13290451	-0.8404021976	-1.16574805	-38.0049918
-38.25623184	-1.252469618	-3.352058632	63.81130071	-0.8455171169	-34.32381783	-1.293644293	-70.72021437
-1.145022463	-38.63222994	-33.13290451	-0.8455171169	67.4990487	-3.701700166	-70.99039999	-1.190369596
-1.079581066	-71.11020187	-0.8404021976	-34.32381783	-3.701700166	68.03638556	-38.46156038	-1.076201521
-0.8430637174	-3.294880236	-1.16574805	-1.293644293	-70.99039999	-38.46156038	64.69598702	-35.52133531
-3.726942688	-0.8401637121	-38.0049918	-70.72021437	-1.190369596	-1.076201521	-35.52133531	68.28303431
